1477,عدد,adad,number;quantity,noun
1478,نسبة,nisba,percentage;ratio,noun
1479,معدل,muaddal,rate;average,noun
1480,إحصاء,ihsa,statistics,noun
1481,إحصائية,ihsa-iyya,statistic,noun
1482,جدول,jadwal,table;schedule,noun
1483,خريطة,kharita,map,noun
1484,تقرير,taqrir,report,noun
1485,تقييم,taqyim,evaluation,noun
1486,مقياس,miqyas,measure;scale,noun
1487,مؤشر,mu-ashshir,indicator,noun
1488,يشير,yushir,refer;point,verb
1489,مقدار,miqdar,amount,noun
1490,كمية,kammiyya,quantity,noun
1491,ينشر,yanshur,publish,verb
1492,طاقة,taqa,energy,noun
1493,سرعة,sur-a,speed,noun
1494,مسافة,masafa,distance,noun
1495,طول,tul,length;height,noun
1496,عرض,ard,width;offer,noun
1497,عمق,umq,depth,noun
1498,حجم,hajm,size;volume,noun
1499,وزن,wazn,weight,noun
1500,ضغط,daght,pressure,noun
1501,يجمع,yajma,collect,verb
1502,ألم,alam,pain,noun
1503,حمى,humma,fever,noun
1504,دواء,dawa,medicine,noun
1505,عيادة,iyada,clinic,noun
1506,جراحة,jiraha,surgery,noun
1507,فحص,fahs,examination,noun
1508,جسم,jism,body,noun
1509,رأس,ras,head,noun
1510,أذن,udhn,ear,noun
1511,أنف,anf,nose,noun
1512,فم,fam,mouth,noun
1513,لسان,lisan,tongue;language,noun
1514,سن,sinn,tooth;age,noun
1515,يد,yad,hand,noun
1516,ذراع,dhira,arm,noun
1517,قدم,qadam,foot,noun
1518,شعبي,sha-bi,popular,adjective
1519,ظالم,zalim,unjust,adjective
1520,عادل,adil,fair,adjective
1521,فخور,fakhur,proud,adjective
1522,فعّال,fa-al,effective,adjective
1523,متساوٍ,mutasawin,equal,adjective
1524,متشائم,mutasha-im,pessimistic,adjective
1525,متفائل,mutafa-il,optimistic,adjective
1526,متكرر,mutakarrir,repeated;recurring,adjective
1527,متوتر,mutawattir,stressed;tense,adjective
1528,مجرد,mujarrad,abstract,adjective
1529,محرج,muhraj,embarrassed,adjective
1530,مماثل,mumathil,similar,adjective
1531,واثق,wathiq,confident,adjective
1532,بطن,batn,belly,noun
1533,يزرع,yazra,plant;cultivate,verb
1534,دم,dam,blood,noun
1535,عظم,azm,bone,noun
1536,جلد,jild,skin,noun
1537,مخ,mukhkh,brain,noun
1538,يصلح,yuslih,repair,verb
1539,رئة,ri-a,lung,noun
1540,معدة,mida,stomach,noun
1541,غذاء,ghidha,nutrition;food,noun
1542,فيتامين,fitamin,vitamin,noun
1543,رياضة,riyada,sport;exercise,noun
1544,يحظر,yahzur,ban,verb
1545,تمرين,tamrin,exercise;training,noun
1546,نوم,nawm,sleep,noun
1547,راحة,raha,rest,noun
1548,تعب,ta-ab,fatigue,noun
1549,توتر,tawattur,stress,noun
1550,ينجو,yanju,survive,verb
1551,قلق,qalaq,anxiety,noun
1552,كراهية,karahiya,hatred,noun
1553,طمأنينة,tama-nina,tranquility,noun
1554,يأس,ya-s,despair,noun
1555,ندم,nadam,regret,noun
1556,خجل,khajal,shame;shyness,noun
1557,يربي,yurabbi,raise,verb
1558,فخر,fakhr,pride,noun
1559,عجب,ajab,wonder,noun
1560,دهشة,dahsha,astonishment,noun
1561,مفاجأة,mufaja-a,surprise,noun
1562,يشفي,yushfi,heal,verb
1563,شجاعة,shaja-a,courage,noun
1564,تغير المناخ,taghayyur al-manakh,climate change,noun
1565,صبر,sabr,patience,noun
1566,رحمة,rahma,mercy,noun
1567,لطف,lutf,kindness,noun
1568,كرامة,karama,dignity,noun
1569,احترام,ihtiram,respect,noun
1570,أخلاق,akhlaq,morals;ethics,noun
1571,ضمير,damir,conscience;pronoun,noun
1572,سلوك,suluk,behavior,noun
1573,يركب,yarkab,ride,verb
1574,طموح,tumuh,ambition,noun
1575,يقود,yaqud,drive;lead,verb
1576,موهبة,mawhiba,talent,noun
1577,تدريب,tadrib,training,noun
1578,رياضيات,riyadiyyat,mathematics,noun
1579,فيزياء,fizya,physics,noun
1580,كيمياء,kimiya,chemistry,noun
1581,أحياء,ahya,biology,noun
1582,طب,tibb,medicine,noun
1583,هندسة,handasa,engineering,noun
1584,برمجة,barmaja,programming,noun
1585,تطبيق,tatbiq,application,noun
1586,ملف,malaf,file,noun
1587,يعد,yaid,promise;count,verb
1588,وثيقة,wathiqa,document,noun
1589,مستند,mustanad,document,noun
1590,قاعدة بيانات,qa-idat bayanat,database,noun
1591,كهرباء,kahraba,electricity,noun
1592,إشارة,ishara,signal;sign,noun
1593,كاميرا,kamira,camera,noun
1594,يفرح,yafrah,rejoice,verb
1595,صحافة,sihafa,journalism,noun
1596,مقالة,maqala,article,noun
1597,تلفزيون,tilfizyon,television,noun
1598,سينما,sinima,cinema,noun
1599,مسلسل,musalsal,series,noun
1600,مسرح,masrah,theater,noun
1601,مسرحية,masrahiyya,play,noun
1602,مصور,musawwir,photographer,noun
1603,مخرج,mukhrij,director,noun
1604,يربح,yarbah,win;profit,verb
1605,ممثل,mumaththil,actor,noun
1606,مشهد,mashhad,scene,noun
1607,يدفع,yadfa,pay,verb
1608,مؤلف,mu-allif,author,noun
1609,بحث علمي,bahth ilmi,scientific research,noun
1610,قارئ,qari,reader,noun
1611,مشاهد,mushahid,viewer,noun
1612,متابع,mutabi,follower,noun
1613,تواصل,tawassul,communication,noun
1614,تعليق,tal liq,comment,noun
1615,منشور,manshur,post;publication,noun
1616,إعلان,ilan,advertisement,noun
1617,دعاية,diaya,propaganda;advertising,noun
1618,مصدر,masdar,source,noun
1619,وكالة,wakala,agency,noun
1620,تحقيق,tahqiq,investigation;report,noun
1621,استطلاع,istitala,survey,noun
1622,يسمى,yusamma,be called,verb
1623,يعتبر,yutabar,consider,verb
1624,يتعلق,yataallaq,relate to,verb
1625,يرتبط,yartabit,be related,verb
1626,يقدم,yuqaddim,present;offer,verb
1627,يمثل,yumaththil,represent,verb
1628,ينتمي,yantami,belong,verb
1629,يساوي,yusawi,equal,verb
1630,يختلف,yakhtalif,differ,verb
1631,أولوية,awlawiyya,priority,noun
1632,تحد,tahaddi,challenge,noun
1633,مخاطرة,mukhatara,risk,noun
1634,حقوق,huquq,rights,noun
1635,نتيجة لـ,natijatan li,as a result of,preposition
1636,لهذا السبب,li-hadha as-sabab,for this reason,connector
1637,بيئة,bi-a,environment,noun
1638,مناخ,manakh,climate,noun
1639,تلوث,talawwuth,pollution,noun
1640,إجازة,ijaza,leave;permission,noun
1641,صحة عامة,sihha amma,public health,noun
1642,يحصد,yahsud,harvest,verb
1643,تكنولوجيا,tiknulujiyya,technology,noun
1644,تقنية,tiqniyya,technology;technique,noun
1645,خاتمة,khatima,conclusion;ending,noun
1646,وسيلة إعلام,wasilat ilam,media outlet,noun
1647,استطلاع رأي,istitala ray,opinion poll,noun
1648,تنفيذ,tanfidh,implementation,noun
1649,رقابة,riqaba,oversight;control,noun
1650,إشراف,ishraf,supervision,noun
1651,تنسيق,tansiq,coordination,noun
1652,تفاعل,tafaul,interaction,noun
1653,تبادل,tabadul,exchange,noun
1654,مساهمة,musahama,contribution,noun
1655,مبادرة,mubadara,initiative,noun
1656,مؤتمر,mutamar,conference,noun
1657,مستقبلي,mustaqbali,future,adjective
1658,ندوة,nadwa,seminar,noun
1659,ورشة,warsha,workshop,noun
1660,محاضرة,muhadara,lecture,noun
1661,اقتراح,iqtirah,proposal,noun
1662,مشورة,mashura,consultation,noun
1663,نصيحة,nasiha,advice,noun
1664,توجيه,tawjih,guidance;direction,noun
1665,تدبير,tadbir,measure;management,noun
1666,إجراء,ijra,procedure;measure,noun
1667,متطلب,mutatallab,requirement,noun
1668,معيار,mi-yaar,criterion;standard,noun
1669,تقدير,taqdir,estimate;appreciation,noun
1670,تنبؤ,tanabbu,prediction,noun
1671,فرضية,fardiyya,hypothesis,noun
1672,منهج,manhaj,methodology,noun
1673,منهجية,manhajiyya,methodology,noun
1674,تعريف,tarif,definition,noun
1675,تصنيف,tasnif,classification,noun
1676,خاصية,khasiyya,property;feature,noun
1677,ميزة,mayza,feature;advantage,noun
1678,عيب,ayb,flaw;disadvantage,noun
1679,نقطة قوة,nuqtat quwwa,strength,noun
1680,نقطة ضعف,nuqtat da-f,weakness,noun
1681,أهمية,ahammiyya,importance,noun
1682,فائدة,fa-ida,benefit,noun
1683,ضرر,darar,harm,noun
1684,عقبة,aqaba,obstacle,noun
1685,سلامة,salama,safety,noun
1686,خصوصية,khususiyya,privacy,noun
1687,سرية,sirriyya,confidentiality,noun
1688,استقلال,istiqlal,independence,noun
1689,تبعية,tabi-iyya,dependence,noun
1690,وفقًا لـ,wifqan li,according to,preposition
1691,بالنسبة إلى,bin-nisba ila,with regard to,preposition
1692,واجبات,wajibat,duties,noun
1693,فيما يتعلق بـ,fima yataallaq bi,regarding,preposition
1694,زيادة,ziyāda,increase,noun
1695,مسؤوليات,mas-uliyyat,responsibilities,noun
1696,بدلاً من,badalan min,instead of,preposition
1697,التزام,iltizam,commitment,noun
1698,بغض النظر عن,bighadd an-nazar an,regardless of,preposition
1699,امتثال,imtithal,compliance,noun
1700,بهدف,bihadaf,with the aim of,preposition
1701,انضباط,indibat,discipline,noun
1702,موثوقية,mawthuqiyya,reliability,noun
1703,بواسطة,biwasitat,by means of,preposition
1704,شفافية,shafafiyya,transparency,noun
1705,عوضًا عن,iwadan an,instead of,preposition
1706,مصداقية,misdaqiyya,credibility,noun
1707,تجاه,tijah,toward,preposition
1708,سمعة,sum-a,reputation,noun
1709,إلى جانب,ila janib,beside;in addition to,preposition
1710,انطباع,intiba,impression,noun
1711,بجانب,bijanib,beside,preposition
1712,حافز,hafiz,incentive,noun
1713,طوال,taw al,throughout,preposition
1714,مكافأة,mukafa-a,reward,noun
1715,عقب,uqb,following;after,preposition
1716,ضريبة,dariba,tax,noun
1717,دون,dun,without;below,preposition
1718,رسوم,rusum,fees,noun
1719,على نحو,ala nahw,in a way,phrase
1720,أجر,ajr,wage;reward,noun
1721,بصورة,bisura,in a manner,phrase
1722,تمويل,tamwil,funding,noun
1723,من ثم,min thamma,therefore,connector
1724,سهم,sahm,share;stock,noun
1725,ومن ثم,wa min thamma,and therefore,connector
1726,زراعة,zira-a,agriculture,noun
1727,منافس,munafis,competitor,noun
1728,ومع هذا,wa ma-a hadha,nevertheless,connector
1729,مستهلك,mustahlik,consumer,noun
1730,على العكس,ala al-aks,on the contrary,connector
1731,مؤهّل,mu-ahhil,qualification,noun
1732,بالمقابل,bil-muqabil,by contrast,connector
1733,سيرة,sira,biography;career,noun
1734,في الحقيقة,fi al-haqiqa,in truth,connector
1735,توظيف,tawzif,employment;recruitment,noun
1736,بالإضافة إلى ذلك,bil-idafa ila dhalik,in addition,connector
1737,ترقية,tarqiya,promotion,noun
1738,على سبيل المثال,ala sabil al-mithal,for example,connector
1739,مستقبلاً,mustaqbalan,in the future,adverb
1740,استقالة,istiqala,resignation,noun
1741,على وجه الخصوص,ala wajh al-khusus,in particular,connector
1742,بعبارة أخرى,biibara ukhra,in other words,connector
1743,دوام,dawam,working hours;continuity,noun
1744,بمعنى آخر,bimana akhar,in other words,connector
1745,موعد نهائي,mawid nihai,deadline,noun
1746,أي أن,ay anna,that is to say,connector
1747,تأخير,ta-khir,delay,noun
1748,بمعنى أن,bimana anna,meaning that,connector
1749,على الرغم من أن,ala ar-raghm min anna,although,conjunction
1750,طبيعة,tabia,nature,noun
1751,حتى وإن,hatta in,even if,conjunction
1752,سواء ... أم,sawa ... am,whether ... or,conjunction
1753,طقس,taqs,weather,noun
1754,إما ... أو,imma ... aw,either ... or,conjunction
1755,موسم,mawsim,season,noun
1756,لا ... ولا,la ... wa la,neither ... nor,conjunction
1757,ربيع,rabi,spring,noun
1758,ليس فقط ... بل أيضًا,laysa faqat ... bal aydan,not only ... but also,construction
1759,صيف,sayf,summer,noun
1760,كلما ... كلما,kullama ... kullama,the more ... the more,construction
1761,خريف,kharif,autumn,noun
1762,بقدر ما,biqadr ma,as much as,conjunction
1763,شتاء,shita,winter,noun
1764,ما دام,ma dama,as long as,conjunction
1765,حر,harr,heat,noun
1766,ما لم,ma lam,unless,conjunction
1767,عاصفة,asifa,storm,noun
1768,قبل أن,qabl an,before,conjunction
1769,برق,barq,lightning,noun
1770,بعد أن,bad an,after,conjunction
1771,رعد,rad,thunder,noun
1772,من دون أن,min dun an,without,conjunction
1773,فيضانات,fayadanat,floods,noun
1774,بدون أن,bidun an,without,conjunction
1775,زلزال,zilzal,earthquake,noun
1776,بسبب أن,bisabab anna,because,conjunction
1777,بركان,burkan,volcano,noun
1778,جفاف,jafaf,drought,noun
1779,نفايات,nifayat,waste,noun
1780,قمامة,qumama,garbage,noun
1781,رياح,riyah,winds,noun
1782,محيط,muhit,ocean,noun
1783,ساحل,sahil,coast,noun
1784,شاطئ,shati,beach,noun
1785,جزيرة,jazira,island,noun
1786,صحراء,sahra,desert,noun
1787,وادي,wadi,valley,noun
1788,تلة,talla,hill,noun
1789,حقل,haql,field,noun
1790,تربة,turba,soil,noun
1791,حماية البيئة,himayat al-bi-a,environmental protection,noun
1792,احتباس حراري,ihtibas harari,global warming,noun
1793,غاز,ghaz,gas,noun
1794,نفط,naft,oil,noun
1795,غاز طبيعي,ghaz tabi-i,natural gas,noun
1796,فحم,fahm,coal,noun
1797,معادن,maadin,minerals,noun
1798,حديد,hadid,iron,noun
1799,فضة,fidda,silver,noun
1800,معدن,madan,metal;mineral,noun
1801,ذرة,dhurra,atom,noun
1802,جزيء,juzay,molecule,noun
1803,خلية,khaliyya,cell,noun
1804,نسيج,nasis,tissue,noun
1805,بكتيريا,bakteriya,bacteria,noun
1806,فيروس,virus,virus,noun
1807,لقاح,liqqah,vaccine,noun
1808,عدوى,adwa,infection,noun
1809,وقاية,wiqaya,prevention,noun
1810,تشخيص,tashkhis,diagnosis,noun
1811,أعراض,arad,symptoms,noun
1812,صيدلية,saydaliyya,pharmacy,noun
1813,مرض مزمن,marad muzmin,chronic disease,noun
1814,دماغ,dimagh,brain,noun
1815,قراءة,qiraa,reading,noun
1816,كتابة,kitaba,writing,noun
1817,كلام,kalam,speech;talk,noun
1818,استماع,istima,listening,noun
1819,تذكّر,tadhakkur,remembering,noun
1820,نسيان,nisyan,forgetting,noun
1821,إبداع,ibda,creativity,noun
1822,ابتكار,ibtikar,innovation,noun
1823,اختراع,ikhtira,invention,noun
1824,تجديد,tajdid,renewal,noun
1825,مختبر,mukhtabar,laboratory,noun
1826,تجربة علمية,tajriba ilmiyya,scientific experiment,noun
1827,ملاحظة,mulahaza,observation,noun
1828,مناقشة,munaqasha,discussion,noun
1829,مرجع,marji,reference,noun
1830,اقتباس,iqtibas,quotation,noun
1831,حاشية,hashiya,footnote,noun
1832,مجلد,mujallad,volume,noun
1833,نسخة,nus-kha,copy;version,noun
1834,طبعة,taba-a,edition;printing,noun
1835,ناشر,nashir,publisher,noun
1836,ملكية فكرية,milkiyya fikriyya,intellectual property,noun
1837,إصدار,isdar,release;edition,noun
1838,تحديث,tahdith,update,noun
1839,تنزيل,tanzil,download,noun
1840,تحميل,tahmil,upload,noun
1841,محرك بحث,muharrik bahth,search engine,noun
1842,كلمة مرور,kalimat murur,password,noun
1843,خادم,khadim,server,noun
1844,مجلد ملفات,mujallad malafat,folder,noun
1845,نسخة احتياطية,nus-kha ihtiyatiyya,backup,noun
1846,قرص,qurs,disk,noun
1847,بطارية,battariyya,battery,noun
1848,أبيض,abyad,white,adjective
1849,شاحن,shahin,charger,noun
1850,أسود,aswad,black,adjective
1851,كابل,kabil,cable,noun
1852,أحمر,ahmar,red,adjective
1853,لوحة مفاتيح,lawhat mafatih,keyboard,noun
1854,أزرق,azraq,blue,adjective
1855,تنبيه,tanbih,warning;notice,noun
1856,فأرة,fa-ra,mouse,noun
1857,أخضر,akhdar,green,adjective
1858,طابعة,tabi-a,printer,noun
1859,أصفر,asfar,yellow,adjective
1860,ملف صوتي,malaf sawti,audio file,noun
1861,بني,bunni,brown,adjective
1862,رمادي,ramadi,gray,adjective
1863,شبكات اجتماعية,shabakat ijtimaiyya,social networks,noun
1864,وردي,wardi,pink,adjective
1865,إعجاب,ijab,like;approval,noun
1866,برتقالي,burtuqali,orange-colored,adjective
1867,موقع إلكتروني,mawqi ilikt r un i,website,noun
1868,ذهبي,dhahabi,golden,adjective
1869,رابط إلكتروني,rabit ilikt r un i,web link,noun
1870,فضي,fiddi,silver-colored,adjective
1871,بريد إلكتروني,barid ilikt r un i,email,noun
1872,شفاف,shaffaf,transparent,adjective
1873,رسالة نصية,risala nassiyya,text message,noun
1874,مظلم,muzlim,dark,adjective
1875,مضيء,mudii,bright,adjective
1876,مصلحة,maslaha,interest;benefit,noun
1877,ساخن,sakhin,hot,adjective
1878,منفعة,manfaa,benefit,noun
1879,بارد,barid,cold,adjective
1880,جهد,juhd,effort,noun
1881,دافئ,dafi,warm,adjective
1882,أصل,asl,origin;source,noun
1883,رطب,ratib,wet;humid,adjective
1884,فرع,far,branch;subfield,noun
1885,جاف,jaf,dry,adjective
1886,جزء,juz,part,noun
1887,قذر,qadhir,dirty,adjective
1888,نصف,nisf,half,noun
1889,ناضج,nadij,ripe;mature,adjective
1890,ربع,rub,quarter,noun
1891,طازج,tazij,fresh,adjective
1892,باقي,baqi,remainder,noun
1893,مؤثر,mu-aththir,influential;effective,adjective
1894,مجموع,majmu,sum;total,noun
1895,مؤكد,mu-akkad,certain;confirmed,adjective
1896,ناجح,najih,successful,adjective
1897,حد,hadd,limit,noun
1898,فاشل,fashil,failed,adjective
1899,قمة,qimma,peak;top,noun
1900,متوفر,mutawaffir,available,adjective
1901,قاع,qa,bottom,noun
1902,مفقود,mafqūd,missing,adjective
1903,مركز,markaz,center,noun
1904,مطلوب,matlub,required;wanted,adjective
1905,هامش,hamish,margin,noun
1906,معروف,maruf,known,adjective
1907,مساحة,masaha,area;space,noun
1908,مجهول,majhul,unknown,adjective
1909,لون,lawn,color,noun
1910,مشهور,mashhur,famous,adjective
1911,معاصر,muasir,contemporary,adjective
1912,تاريخي,tarikhi,historical,adjective
1913,دوري,dawri,periodic,adjective
1914,محدود,mahdud,limited,adjective
1915,غير محدود,ghayr mahdud,unlimited,adjective
1916,قومي,qawmi,national;ethnic,adjective
1917,علماني,ilmani,secular,adjective
1918,إداري,idari,administrative,adjective
1919,بالكامل,bil-kamil,completely,adverb
1920,جزئيًا,juz-iyyan,partly,adverb
1921,بشكل عام,bishakl amm,generally,adverbial phrase
1922,بشكل خاص,bishakl khass,specifically,adverbial phrase
1923,نادراً,nadir-an,rarely,adverb
1924,فورًا,fawran,immediately,adverb
1925,سابقًا,sabiqan,previously,adverb
1926,منفردًا,munfaridan,alone;individually,adverb
1927,بعناية,biinaya,carefully,adverb
1928,بوضوح,biwuduh,clearly,adverb
1929,ببساطة,bibasata,simply,adverb
1930,بالتأكيد,bit-ta-kid,certainly,adverb
1931,حتماً,hatman,certainly,adverb
1932,عمليًا,amaliyyan,practically,adverb
1933,نظريًا,nazariyyan,theoretically,adverb
1934,علميًا,ilmiyyan,scientifically,adverb
1935,رسميًا,rasmiyyan,officially,adverb
1936,شخصيًا,shakhsiyyan,personally,adverb
1937,عالميًا,alamiyyan,globally,adverb
1938,محليًا,mahalliyyan,locally,adverb
1939,حاليًا,haliyyan,currently,adverb
1940,أولاً,awwal-an,first,adverb
1941,تقليديًا,taqlidiyyan,traditionally,adverb
1942,حديثًا,hadithan,recently;modernly,adverb
1943,نسبيًا,nisbiyyan,relatively,adverb
1944,عموماً,umuman,generally,adverb
1945,بناءً على,bina-an ala,based on,adverbial phrase
1946,تفسير,tafsir,interpretation;explanation,noun
1947,توضيح,tawdih,clarification,noun
1948,تأكيد,ta-kid,confirmation;emphasis,noun
1949,نفي,nafi,negation,noun
1950,استفهام,istifham,questioning,noun
1951,تحذير,tahdhir,warning,noun
1952,ادعاء,iddi-a,claim,noun
1953,زعم,za-m,claim;allegation,noun
1954,إشاعة,isha-a,rumor,noun
1955,معقول,maqbul,reasonable,adjective
1956,كذبة,kidhba,lie,noun
1957,غير معقول,ghayr maqbul,unreasonable,adjective
1958,نزعة,naza-a,tendency,noun
1959,غير منطقي,ghayr mantiqi,illogical,adjective
1960,اتجاه عام,ittijah amm,general trend,noun
1961,مثالي,mithali,ideal,adjective
1962,توجه,tawajjuh,orientation;trend,noun
1963,طبيعي,tabii,natural,adjective
1964,استراتيجية,istratijiyya,strategy,noun
1965,مصطنع,mustana,artificial,adjective
1966,تكتيك,taktik,tactic,noun
1967,عادي,adi,ordinary,adjective
1968,مجال,majal,field;domain,noun
1969,استثنائي,istithnai,exceptional,adjective
1970,قطاع,qita,sector,noun
1971,مألوف,ma-luf,familiar,adjective
1972,ميدان,maydan,field;arena,noun
1973,غريب,gharib,strange,adjective
1974,نطاق,nitaq,scope,noun
1975,لازم,lazim,necessary,adjective
1976,إطار,itar,framework,noun
1977,مشروط,mashrut,conditional,adjective
1978,نمط,namat,pattern,noun
1979,مطلق,mutlaq,absolute,adjective
1980,عنصر,unsur,element,noun
1981,نسبي,nisbi,relative,adjective
1982,مكون,mukawwin,component,noun
1983,فريد,farid,unique,adjective
1984,متغير,mutaghayyir,variable,noun
1985,نموذجي,namudhaji,typical,adjective
1986,ماض,mad,past,noun
1987,فرعي,far-i,secondary;subordinate,adjective
1988,حاضر,hadir,present,noun
1989,متسلسل,mutasalsil,sequential,adjective
1990,فترة,fatra,period,noun
1991,متوازي,mutawazi,parallel,adjective
1992,مدة,mudda,duration,noun
1993,متقطع,mutaqatti,intermittent,adjective
1994,ليلة,layla,night,noun
1995,استجابة,istijaba,response,noun
1996,رد,radd,reply;response,noun
1997,رد فعل,radd fil,reaction,noun
1998,عاقبة,aqiba,consequence,noun
1999,مبرر,mubarrir,justification,noun
2000,بديل,badil,alternative,noun
2001,خيار,khiyar,option,noun
2002,صعوبة,suuba,difficulty,noun
2003,سهولة,suhula,ease,noun
2004,عجز,ajz,inability,noun
2005,خطأ,khata,mistake,noun
2006,صواب,sawab,rightness,noun
